zcr_sum,zcr_mean,zcr_var,chroma_mean,chroma_var,rms_mean,rms_var,spectral_c_mean,spectral_c_var,spectral_bandwith_mean,spectral_bandwith_var,rolloff_mean,rolloff_var,harmonic_mean,harmonic_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
41782,0.0618252521426203,0.0580028903401218,0.44465733,0.08961934,0.13636371,0.007954469,1846.323835897653,915260.633467598,2233.06935359647,466319.2679345352,3875.169067382813,4916954.851717467,1.183216e-05,0.013540062,89.10290948275862,-154.78532,4977.1865,113.06958,1637.5378,-3.8357592,585.34875,18.290533,323.82257,13.33117,163.88654,8.434421,146.54576,8.840064,127.25929,11.33439,113.9637,8.993481,120.3513,10.143328,73.94906,6.1992917,65.648,9.774344,76.16572,9.39089,41.09364,2.339835,47.29958,2.9200807,46.96799,7.5980115,56.577038,-2.6489346,56.0399,0.9039407,45.575912,0.5023126,39.81797,0.8038201,43.662666,4
35898,0.054243465489261,0.0513011119409763,0.45902723,0.08930114,0.11072535,0.0013314793,1929.804573827176,310619.3133157359,2249.529356605204,131717.9866370367,4412.408121555975,1993593.7748429128,-0.00012288056,0.00948815,151.99908088235293,-169.90744,2852.2476,98.04431,695.98755,-11.313633,405.73856,38.255463,262.22098,5.081351,306.39313,25.405148,222.25563,-11.835303,178.49358,25.126324,104.14073,-5.543401,146.81688,19.20919,91.22574,-2.9169095,95.300476,18.207973,83.10674,6.0954547,88.62249,13.959605,59.416172,-0.29514992,70.740715,12.491456,60.938732,0.41324478,58.308544,1.6490295,51.05324,1.5156883,46.666973,2.800694,52.29494,4
70021,0.103610788863109,0.0928755932942732,0.34576976,0.0942061,0.13083652,0.010721615,2457.2400884350973,2099110.4528471176,2790.1561300662515,501683.7723319806,5319.818614612927,8263045.510589828,2.8622562e-06,0.008959444,161.4990234375,-182.9864,10032.686,95.955444,2130.8738,43.948254,755.5039,13.522106,312.7367,5.9876814,243.80075,-3.019344,241.90067,3.083681,204.5716,-9.802795,142.46063,-3.7693412,139.92471,5.308352,142.5085,-1.046581,124.833206,7.543806,129.89748,5.855525,104.817696,-0.29765403,112.26573,0.49955574,77.610985,0.7631257,91.92123,-5.5287404,95.24648,-5.2310967,91.24888,-3.3074722,90.17261,-5.0854063,127.8994,4
88690,0.1340145120687102,0.1160546226236957,0.48979455,0.07331044,0.1851305,0.0037534852,2436.5700964926004,265923.0690241083,2117.324343602729,96190.5786023899,4774.86705381743,888685.414130711,6.068761e-05,0.01516838,135.99917763157896,-51.30058,3248.361,91.1179,693.6794,-33.764687,546.1388,69.930504,251.97603,-12.937068,199.172,23.175821,127.566,-13.755632,158.76784,23.783102,71.7463,-14.731517,70.85378,10.696287,74.725555,-13.472493,52.82793,6.080384,51.853703,-14.718082,44.23103,1.6842011,50.05425,-7.244112,45.5327,3.9613552,48.595,-2.6555943,65.89151,7.552985,87.406944,-0.13239087,63.75453,-0.7225546,43.713444,4
73455,0.1109937533431853,0.0986741400619774,0.44784296,0.08535392,0.110620566,0.0027066125,2367.6391734099548,313527.4048412429,2302.883194176341,67976.19896682995,5016.46193218895,1058244.2320181848,-7.916602e-05,0.007825102,103.359375,-121.9977,1853.7345,89.62222,399.05392,-25.78171,345.63025,40.958427,239.28249,-4.291184,183.19731,27.560095,141.10037,-15.568067,161.98505,22.402187,110.71069,-10.835225,77.31087,19.812077,93.816536,-8.643745,77.98431,19.082935,76.117744,-8.475936,61.906853,9.424949,66.9065,-3.3957024,62.460537,0.9780495,65.60849,-5.640701,70.25443,2.006995,63.207348,-4.3223896,66.86726,1.8813188,66.284424,4
34245,0.051745709389931,0.0490680909496638,0.43799865,0.09471425,0.2527779,0.013652372,1821.4633197449457,745171.6914073228,2522.039525755634,309601.5983225516,4003.2772621809754,4797188.056314435,2.8350453e-07,0.04224019,99.38401442307692,-118.05631,4447.2163,102.20693,1231.4053,20.763098,553.982,36.992615,281.61673,24.375978,253.27267,7.8266516,212.87447,15.940079,107.824585,-1.5931469,140.85231,6.7580748,95.18085,-0.77758026,84.019714,8.574868,71.51979,1.4911983,68.211716,-4.211417,75.495804,3.0170677,54.167694,1.0018681,62.358753,-0.9899209,49.72186,-5.462844,51.79764,-1.2905504,42.557068,-4.243604,39.901028,-5.021297,58.48602,4
66773,0.1008969558503099,0.0907167601504505,0.5334905,0.07592314,0.11897815,0.002156718,2538.6441659483235,305714.9012085774,2341.33936174838,48958.88580621635,5353.532335321201,629389.3805693665,-7.908586e-05,0.008844298,107.666015625,-129.85645,1936.1067,72.016136,409.21136,-23.281464,400.43152,63.21336,279.61368,-6.8841476,178.50922,34.399254,138.88527,-12.2047,125.60134,30.490248,75.35057,-7.5962567,90.99652,20.596848,56.313328,-6.210492,64.90545,14.676088,61.54942,-2.949456,69.26273,9.041391,49.213875,-4.7462945,45.091167,5.378994,48.640167,-2.4218864,57.78384,1.6254605,45.407173,-5.9728494,60.67075,-0.8209337,64.26075,4
58670,0.0886529645176595,0.0807936163998901,0.41758767,0.101035,0.20691244,0.018761773,2447.0172002335544,1917074.6807261305,2779.59821427633,280950.69428409165,5314.679309110354,6582867.862732735,-7.5929443e-06,0.022811793,95.703125,-140.10194,8676.2,77.09097,2138.4656,42.042377,682.3967,31.247862,391.93457,12.197926,300.1003,10.21417,212.23051,3.738435,134.14893,8.296796,104.884834,-1.5552227,109.498116,-1.76049,122.68912,3.6245475,78.418335,4.591823,66.59501,-2.5488021,96.31033,1.8554648,51.731956,-2.7649348,43.702724,-3.618874,57.93089,-2.6323533,47.391056,-1.5260717,38.72801,-2.652154,36.843792,-5.081056,33.97178,4
75444,0.1116352573512003,0.0991728266673316,0.3927871,0.1015841,0.18449508,0.009057791,2693.217660233377,1562114.3493874022,2937.764861715688,271527.75885811256,5976.55684037642,5474228.0364799965,1.9211808e-05,0.014983877,95.703125,-120.94078,8754.53,77.27129,1484.7534,29.06561,1168.4467,10.437187,505.7945,3.5667598,316.78665,5.3683963,353.7508,5.198555,271.73532,-0.8017177,225.22983,1.3497723,191.15414,2.302974,164.0223,3.0739124,117.68128,1.1976855,120.760124,-0.67196214,70.00738,-4.940569,74.065575,-0.061678614,70.755394,-4.4861,66.44093,-2.215482,72.12121,-1.3785951,75.08003,-3.080928,102.22618,-7.357733,99.181725,4
65160,0.0984596415198687,0.0887653405116476,0.56058866,0.07546252,0.21565284,0.009976246,2200.110464114809,982016.19897403,2285.5671614445687,256347.3896181236,4792.170223227233,3396934.119116077,-0.0009943199,0.025955139,103.359375,-94.94585,5016.4004,94.2148,1622.3636,-2.5425856,660.1831,49.543236,290.77194,-6.608906,229.05948,33.220383,169.22412,-7.631567,189.75616,20.948034,95.26172,-8.87092,115.30534,16.786114,98.70073,-5.2582693,101.38949,10.763062,71.093315,-3.474365,58.390125,7.295585,58.120144,-3.4523704,60.670944,3.8399713,58.55381,-3.2529206,39.51478,1.792343,54.400642,0.07654599,70.78916,3.9815254,100.02929,4
90354,0.1366085683874401,0.1179466674305742,0.4798458,0.08207582,0.21307458,0.0035854103,3084.823803835227,554994.9404115384,2970.6179556585494,103306.6442884708,6779.025674825852,2160805.0688468404,-0.00015651085,0.02392107,99.38401442307692,-25.108788,1381.5844,60.825592,532.1105,-4.1871734,367.40656,14.84839,382.26895,6.795023,124.48539,6.098334,134.23605,15.451298,127.995766,3.7847345,147.9855,5.6598086,92.65815,10.247507,74.253746,0.8633308,72.35854,4.183889,68.001785,0.9262049,63.532524,3.252739,68.34942,0.21559039,55.676373,2.6983185,54.269707,0.70473075,63.101013,0.89628994,52.377106,0.3617592,47.20572,-0.006407416,57.017918,4
73127,0.1104981308382971,0.0982882939195397,0.46741277,0.09102125,0.20773114,0.01121178,2432.633894857948,603223.4540656627,2247.313109151918,109938.66266645955,4919.146176225348,1494158.5389750695,-3.6388487e-06,0.027664661,99.38401442307692,-88.141426,4404.591,77.38236,674.83484,-19.072306,577.31104,51.598656,331.08023,-11.7594,217.43121,22.234468,209.3817,-4.727125,213.48965,20.125822,132.40285,-8.3214035,121.058365,14.612495,96.44405,-3.8051765,99.671585,8.59063,90.90521,-11.454931,89.95222,2.1611476,70.20938,-12.67955,94.98075,0.39431226,96.94758,0.9756021,124.52069,10.530947,138.58263,7.629914,128.44202,4.3913555,131.93866,4
82565,0.1248140600812693,0.1092355104872986,0.49074358,0.08139969,0.26158613,0.005393871,2709.1715231555363,248052.85238216812,2510.8480058517707,48496.917194697606,5794.946345707656,492935.5606001071,-0.00028448584,0.03247471,143.5546875,-11.706974,1349.4054,81.97666,385.41327,-8.50863,238.55418,52.77378,232.21767,-14.69211,153.85742,31.962574,105.865746,-19.680723,115.2804,22.857765,88.28687,-14.704155,61.61095,14.509825,81.16675,-10.078541,76.66608,14.002207,66.491936,-8.072071,52.026054,7.4281483,43.40441,-5.495323,39.33917,12.837337,43.34108,-3.6954393,41.852432,6.2187123,45.05084,-2.584942,38.22114,0.10216532,41.195457,4
52084,0.0789151515151515,0.0726875503764921,0.47533038,0.08821424,0.13448663,0.0052137547,2145.8909456679403,950948.8940618736,2441.6699495371527,237543.5711016965,4529.893202670785,4008088.82671611,-0.00029982664,0.010168402,99.38401442307692,-148.12135,4682.0854,90.56765,1364.645,-0.2753233,613.23315,28.855238,377.36575,19.306164,255.15266,15.245029,174.60625,4.281466,97.59764,15.519956,77.08799,1.2726042,86.46025,11.129076,77.66257,8.849078,87.65961,6.316172,73.642334,1.6312523,40.871384,1.4264013,41.546177,-3.4119387,33.624012,1.1954081,34.12568,-0.7235131,38.630226,0.7817317,43.29166,-0.45094875,42.985985,1.7203565,66.53333,4
66146,0.099993348490712,0.089994678748327,0.44934258,0.09351081,0.20046541,0.015383314,2372.68847000806,1071439.7003741714,2359.409482692341,367182.5047347256,5060.011295044229,4343756.975133718,-1.8378323e-05,0.031817034,95.703125,-140.16278,12399.764,71.62643,1066.5519,-3.7887418,1506.2158,38.988525,458.57278,4.189599,416.59183,31.528362,306.67758,-3.9393044,278.82562,19.742453,155.56175,-3.7496216,186.60092,16.006996,189.94212,-3.1765268,112.03351,11.833971,90.15263,-1.247125,110.40424,5.767767,112.04255,1.29167,79.74876,1.6718788,71.925514,-0.8302686,60.75621,1.6229783,65.3077,-4.0859265,59.223034,1.1263292,81.73278,4
68783,0.1017789076187319,0.0914199615826695,0.4494114,0.09043341,0.24915487,0.0082482565,2896.9503121034454,982939.6861072154,2759.680802264642,150416.89463635796,6007.054054953836,2494873.2707515205,1.4862687e-05,0.04674773,92.28515625,-74.73161,4315.89,48.89044,1124.3643,3.821084,754.0742,36.29552,338.25787,12.96853,268.7094,13.447174,161.59146,9.112768,163.57726,12.724714,134.5275,2.4919138,119.396736,12.091033,101.04588,8.99561,95.38589,3.9080641,80.47295,4.785855,122.8237,1.4901079,93.13763,3.0510886,96.38026,4.4357505,102.33693,-4.1812606,65.22889,2.8459816,95.45955,2.7624748,125.297585,2.778491,111.634964,4
52096,0.0787538699690402,0.0725516979339397,0.4326594,0.08856896,0.2638739,0.009449092,2047.1754195435096,497640.65091973776,2269.4488307295915,209580.8455835212,4553.073396262326,2445387.853114939,4.6642538e-07,0.031734616,123.046875,-58.496304,3683.1013,103.04962,634.43646,-7.211679,727.5376,44.861687,418.69495,-8.600805,286.60406,12.351103,180.5495,-13.741838,207.0623,19.971472,127.030235,-13.119665,153.67851,17.136522,95.905556,-3.9439187,106.011604,15.574059,85.93494,-0.4531827,70.86049,6.926793,48.162136,-6.032184,52.3193,5.6364055,50.472767,-3.1755676,67.41338,1.8142024,38.4585,-2.5621526,31.227402,0.11353244,42.271637,4
92017,0.1390417561960368,0.1197091462299586,0.43086842,0.0852765,0.17854476,0.007642339,2517.793634723216,390899.2303126493,2163.2940652777365,175996.190602161,4926.498774198811,1551115.4867304382,-0.0018571857,0.007874778,103.359375,-63.147476,3960.2979,86.30365,619.409,-37.95675,807.68164,39.56944,381.73657,-16.530737,326.39066,21.098028,181.05254,-12.261162,213.56462,13.075492,96.29953,-12.380371,108.66885,16.627066,92.485374,-3.9949179,90.641045,8.840082,70.580315,-6.3225536,72.875244,5.698435,56.128754,-6.304396,79.92523,2.3077388,93.74816,-0.8495547,100.57365,6.523471,77.04122,4.6868777,96.62109,4.4054775,87.045815,4
71199,0.1075848375778565,0.0960103403012028,0.50733954,0.07888983,0.25150633,0.0073311487,2305.154159930828,501897.2408789949,2226.967938410735,91708.43463113364,4814.935798379495,1331396.472847185,-9.173465e-06,0.033313747,107.666015625,-44.338444,2313.2664,93.38643,603.71124,-22.309427,749.0294,48.852543,260.75766,-13.904016,210.32565,34.413067,130.94774,-6.32592,140.51385,25.873789,94.23976,-12.339952,74.268715,20.430222,61.40321,-5.7629786,69.92626,11.865526,55.147083,-11.55436,67.45467,10.151672,52.071266,-3.9578185,72.04977,10.602381,77.692856,0.83757424,86.5633,9.2124815,87.866974,1.723354,91.55515,-0.21945441,102.89892,4
38898,0.0588023655185758,0.0553446473279956,0.40424496,0.09223005,0.09347895,0.0011247408,1490.6835757271929,633571.6973547735,1910.490628949522,233566.166116424,3095.0940196309457,3407199.4334651213,-0.000951561,0.00371606,99.38401442307692,-202.88803,4657.7275,132.37215,1036.3481,12.0172825,805.331,43.746815,317.36142,-10.215273,344.2897,17.12158,208.75688,-13.547271,178.8781,15.044368,127.9041,-16.248146,137.12373,9.423361,112.94323,-11.636703,132.07475,7.0480886,78.88022,-4.321259,99.26023,0.8238828,91.07234,-5.606885,69.534805,1.260992,54.927574,-6.9671044,61.7151,0.39286566,41.18751,-2.4253886,41.67059,-2.932968,38.800964,4
72072,0.1089039791838547,0.0970439025017773,0.4840443,0.08512067,0.28870907,0.0059530498,3085.556031320864,628034.5877728501,3055.731572291853,97268.8563777772,6683.578172581932,1408602.0955955568,-9.76321e-06,0.05441877,135.99917763157896,-44.586338,2651.281,41.58716,567.57965,29.919214,568.96356,51.87193,298.56845,12.878272,296.47974,13.72171,113.838264,7.957174,190.55641,9.288721,86.49015,8.39591,117.76618,1.9085698,68.99812,1.1404614,79.75725,4.5597878,65.70895,5.5193515,53.33818,1.3191724,37.25573,2.3586175,33.614315,-0.8025534,34.23521,-4.256165,40.78695,-3.574641,33.21629,-3.8377786,44.36035,-4.442885,46.9485,4
75444,0.1116352573512003,0.0991728266673316,0.3927871,0.1015841,0.18449508,0.009057791,2693.217660233377,1562114.3493874022,2937.764861715688,271527.75885811256,5976.55684037642,5474228.0364799965,1.9211808e-05,0.014983877,95.703125,-120.94078,8754.53,77.27129,1484.7534,29.06561,1168.4467,10.437187,505.7945,3.5667598,316.78665,5.3683963,353.7508,5.198555,271.73532,-0.8017177,225.22983,1.3497723,191.15414,2.302974,164.0223,3.0739124,117.68128,1.1976855,120.760124,-0.67196214,70.00738,-4.940569,74.065575,-0.061678614,70.755394,-4.4861,66.44093,-2.215482,72.12121,-1.3785951,75.08003,-3.080928,102.22618,-7.357733,99.181725,4
52928,0.0799765485936711,0.0735803002687153,0.47974592,0.09025431,0.07905619,0.001801847,2083.438900600618,443318.549732372,2198.235479630826,108959.31383834276,4479.439167633411,1754818.990174267,-3.2584718e-05,0.0044666147,99.38401442307692,-198.95903,3202.5312,92.613266,739.325,-19.521551,382.3856,39.53248,387.77097,-0.6365577,295.49817,33.590065,167.65816,-6.4646487,128.41353,27.523464,108.03872,-2.3977473,92.32404,14.995195,119.09421,-2.988018,108.51263,14.89381,96.22561,-3.3824236,86.73359,9.287607,64.94603,0.8369548,72.84726,8.28641,56.30275,-0.5855434,61.782097,-1.6162293,63.707428,1.2545995,46.011696,3.0456839,57.57021,4
57832,0.087386709459439,0.0797502724692906,0.35879922,0.09056835,0.19884692,0.0041756053,1976.872475548604,215752.68640896044,2110.1230081132708,86503.45837265083,4277.396769866589,1062264.801008373,-3.2022916e-05,0.01869862,99.38401442307692,-67.06469,1958.5023,112.4042,319.12936,-23.642937,296.94708,44.27391,166.43596,-18.864435,131.41237,23.87318,98.03824,-13.402471,156.41232,20.146368,83.44674,-10.64462,70.797806,20.617966,66.444824,-7.5052667,89.32941,14.423792,74.27125,-9.388905,84.69673,11.289869,60.62874,-8.865541,88.22934,7.081061,118.34393,0.44676346,116.67926,9.378616,113.18512,-0.89291155,111.30579,-0.57676893,105.72392,4
82494,0.1220672143567403,0.1071668095359259,0.5177563,0.07946324,0.08996205,0.004079748,2967.147962034428,1450731.860673879,2556.78709682479,309833.9442478316,5804.4461891867895,3622546.87606894,5.8582962e-08,0.007453356,117.45383522727272,-218.08333,26046.521,40.82961,1784.6635,-14.313482,871.3002,33.910255,464.70993,12.158746,242.64716,13.611059,128.84193,5.8770003,106.48157,7.524019,95.86992,5.3885093,78.504234,10.563416,98.83886,4.7587986,86.07031,6.447479,83.128654,6.524984,92.62319,5.527981,84.41914,2.595776,61.9594,-1.6815468,54.924313,-1.6427519,53.74643,3.3167622,62.07541,5.216411,75.9721,4.0430613,119.2321,4
76965,0.1162975185631782,0.1027724057392255,0.42384538,0.08250683,0.14012909,0.004069048,2397.144331496255,286465.0513243361,2346.275923224042,63605.28765019178,5283.620203288138,953409.3707550886,-2.4730778e-05,0.0073882337,99.38401442307692,-81.904236,2106.22,94.720695,427.31454,-16.211037,264.41455,40.537342,172.03972,-12.241578,121.42705,28.193031,131.40442,-20.108301,74.68664,18.112103,60.194523,-14.630498,45.98412,14.179908,80.220665,-7.2731595,85.9909,13.656333,47.55096,-8.495124,51.813637,7.899787,58.42236,-4.828517,53.422363,5.1057014,44.218304,-5.8776364,50.90832,2.075965,50.781322,-5.662679,54.753376,-1.3687443,49.979008,4
52595,0.0794733708676718,0.0731573541906012,0.40981027,0.0942997,0.18972842,0.015077826,2245.0676185666525,753618.6451218494,2484.0931605018814,168087.8355007743,4816.043267836427,2734493.237829902,-6.778712e-06,0.029901216,92.28515625,-111.97783,7437.5776,89.09961,1085.098,13.175455,605.1546,36.359653,402.68048,-3.276571,260.9926,3.877864,173.79494,0.56019145,99.38533,6.327396,107.845795,-2.1887617,131.35442,2.9669955,100.93426,-1.6431162,94.2776,-0.3779446,69.00191,-3.478565,87.76178,0.7700504,73.93191,-0.22705069,51.95622,-3.190697,52.027626,-3.7023087,47.352283,-3.9954925,36.549446,-3.0225985,43.99787,-2.4588232,42.22461,4
28120,0.0424905635288322,0.0406851155398345,0.4269706,0.09593956,0.27367225,0.010577342,1683.4272322978072,648886.4489520985,2427.648677637542,349489.70435776847,3618.5440382105567,4806833.131725432,-1.11706e-05,0.048637733,99.38401442307692,-114.05457,4385.964,110.12894,1221.9695,17.897541,790.1597,37.944332,310.88184,27.98762,319.87732,1.405787,199.1034,15.552603,166.65175,1.4244988,113.541245,7.359582,91.38933,-3.319526,105.01041,8.256998,84.05101,-0.1889065,64.63161,0.67984253,78.18087,3.343378,56.316982,-2.4709635,47.460617,0.7678117,41.233437,-4.851185,38.655952,-2.395553,44.046753,-3.285419,45.76848,-4.608737,45.482063,4
104412,0.1577711493304563,0.1328794137694031,0.5625077,0.06800579,0.10344428,0.0017922609,2735.685144535069,279927.980670918,2295.5018679121245,50865.60310580606,5419.747351272476,661701.4543369814,-1.8069622e-05,0.0037127894,112.34714673913044,-92.64569,1416.0919,77.41155,362.69464,-32.758095,295.69156,54.586475,137.01932,-13.199569,86.62031,33.660706,82.68817,-12.074938,79.66361,28.02354,68.19637,-11.954623,60.094715,18.8322,51.0111,-6.6618686,46.754284,13.044242,29.859997,-7.011976,32.96287,7.0714045,31.538198,-4.5381136,30.756731,6.4907193,38.149666,-2.9716415,43.55176,3.7051673,35.96988,-5.40854,34.270634,-4.2103586,34.009693,4
34083,0.0515009202259313,0.0488485754418135,0.40067565,0.09688355,0.2247038,0.004116224,1811.5103203177207,413114.05717306654,2279.639247801251,107842.71871523246,3890.790007341213,1755954.2049732462,1.6290369e-06,0.0396554,143.5546875,-113.623055,3846.964,87.05368,514.83856,-0.6411239,505.45312,52.261642,175.36678,19.37811,137.02994,19.67521,93.11756,15.385646,84.568726,13.703338,69.032684,6.950013,38.490643,9.077205,52.420696,7.971614,42.203396,4.4166303,57.688587,-0.15431142,64.42377,-0.4344198,58.25451,0.22512801,26.95965,-0.8328568,37.525696,-2.1803095,56.12563,-1.9919994,44.559616,-4.4398932,35.963337,-4.299701,53.095478,4
83631,0.1263701393484981,0.1104007272295392,0.44707793,0.09174662,0.12414034,0.0018567707,3258.3072483316496,837471.3801727481,3321.3390109022293,113648.58151522386,7619.44815155525,1728076.9743329606,1.0702941e-05,0.006168661,112.34714673913044,-104.79348,3082.2783,64.03617,657.0735,28.8045,613.8788,10.56003,250.39806,15.176523,202.37724,13.067325,90.35306,8.025533,117.13335,5.239075,113.18243,6.7465467,88.49429,5.125547,65.00397,4.450881,66.73415,4.4701214,55.173832,3.357288,68.65793,2.427763,42.656773,0.18994242,44.75124,-1.5184567,37.89375,-2.5634263,35.95441,-1.191898,27.88048,-2.1913831,28.278633,-1.8783264,33.312927,4
64031,0.0967960889125387,0.0874266060837745,0.4249017,0.09791433,0.23710126,0.027704349,2328.5263371258397,1292732.6456366596,2627.5253121184046,370767.7445742445,4935.34187617822,5820272.712825284,0.0012162164,0.04729,95.703125,-111.27533,7028.282,89.93035,1445.8751,4.450366,1065.5557,14.5376835,396.8727,9.927537,311.5069,-9.4755535,314.47342,2.9035454,154.0464,-0.15854305,175.69955,-3.0790899,163.52342,3.25741,120.0422,-1.5119747,113.02999,1.5706158,89.10357,2.3876393,115.40792,-1.1697705,66.05453,0.8656742,73.86107,0.66589254,77.362976,-5.1654663,84.25836,2.7177014,69.04105,2.351001,59.597443,-0.25273964,55.081852,4
65928,0.0996201234825338,0.0896959544798585,0.39349407,0.09352373,0.24395056,0.00758553,2500.46755388307,1244852.1135684045,2578.1862638718007,223496.2255153567,5294.528361097013,3670921.618718511,3.010081e-06,0.034961883,107.666015625,-78.70536,4961.666,73.10555,1524.9666,21.826069,977.0669,49.19616,346.58337,3.1053553,261.6842,18.316319,106.556854,1.8645644,107.6572,8.3988495,70.748856,1.426505,69.92491,4.221521,80.21823,-1.3166568,50.853165,1.2564664,56.329338,-3.0075817,52.001472,1.8005416,40.65311,-1.8447683,39.6786,-0.9998016,42.855026,-1.9077119,56.123207,-2.6412978,53.533653,-4.7969174,40.41776,-4.8740335,43.834995,4
100808,0.1523253459535746,0.1291223349336984,0.476643,0.07974071,0.06721187,0.0019550961,3185.5488970508736,426097.6734658122,2603.879338435056,28927.13824159736,6278.469175971578,303842.7288763307,-0.00010606058,0.0021548017,117.45383522727272,-191.64328,3301.3145,41.31824,403.27316,5.0136557,447.9221,65.45381,220.99623,-4.320505,210.4136,42.6368,135.53877,-12.251249,116.72628,23.813137,82.86541,-4.262662,97.291084,16.029984,87.88749,-5.0849648,97.75749,16.429445,74.59008,-9.367057,59.560577,6.667357,49.99211,-2.7242777,56.072372,-0.4452951,58.444866,-7.415514,58.9553,4.564765,77.06823,-6.9763675,82.42525,2.4696715,123.54464,4
70991,0.1072705403796347,0.0957635715462959,0.5067461,0.08405872,0.10891522,0.00139854,3079.233973255754,1316094.4220824663,3220.9111447847536,240605.47465029228,7003.6118651210845,4563620.995899295,-6.576206e-06,0.0052977637,107.666015625,-144.9216,6565.4346,66.675064,1117.0687,44.26944,641.66437,22.51216,456.32904,6.504938,226.70352,8.847096,126.1656,11.890135,135.99641,5.838831,89.46046,3.0452945,78.485886,6.454954,96.390335,3.565836,77.90057,2.5241904,62.856262,3.829879,56.730183,3.7193315,49.5417,6.821737,59.98099,5.0646563,81.33017,0.47777042,52.732346,1.081603,37.149784,1.9556485,54.79232,-0.07338597,37.777763,4
41735,0.0630634306143603,0.059086434333508,0.49971136,0.078168415,0.15123579,0.0026952508,1949.4353477516893,653571.1431094507,2286.594892356929,279444.5772230278,4219.933260676479,3017197.756121803,-7.813962e-06,0.015307259,92.28515625,-133.19142,3341.9988,93.95369,886.0259,-2.2407174,674.372,50.202217,285.85706,12.499554,206.92104,15.040485,117.45043,11.499115,150.24498,10.2495985,78.861336,7.9568863,63.079514,10.791147,107.86415,1.9635901,51.691982,5.1979475,39.202206,1.0622268,39.759884,2.1670432,36.72949,-1.5164307,42.79514,-0.4504701,36.745594,-2.4652188,36.478527,-3.8745015,38.256527,-1.7067004,34.63756,-2.7685037,36.53667,4
96547,0.1458867865226943,0.1246038320407762,0.4616843,0.0968019,0.16548869,0.0071475375,2677.201431475856,1002887.2712200908,2337.294995034224,102798.12521410498,5366.388973227233,1776668.0123678285,-1.5216074e-05,0.008301103,143.5546875,-113.53241,4874.289,68.488365,1635.1357,-15.747566,729.182,56.377018,582.91797,-8.181871,376.99954,27.015606,291.52374,-12.3755245,222.78891,20.661098,132.542,-12.6683,136.90187,15.433944,112.05996,-10.997763,112.27837,14.044762,98.81729,-12.50229,102.72846,7.4038095,79.52629,-13.326708,80.114395,-0.24176931,70.2668,-12.049074,81.636925,3.820072,86.13626,-2.674413,95.33511,5.6393175,138.03485,4
84163,0.1271740148747193,0.111000784815364,0.49833652,0.085458845,0.21794207,0.019337548,3053.8439136942234,1146407.4340106712,3025.017584814853,193371.3242764919,6668.173522241154,3482948.472696629,1.5189362e-07,0.0358294,95.703125,-74.66587,3489.9094,58.725624,793.6614,9.914969,672.3779,21.557991,293.45694,15.055373,271.89297,4.9287863,175.20535,2.2788138,193.0501,5.463174,160.03435,3.1182055,140.38313,0.5998957,106.71284,2.4616168,104.6756,4.2016363,111.87813,3.4685113,90.06436,3.5956824,85.61441,2.7739654,73.20648,1.8868796,53.972343,-1.6994164,61.571564,-1.1438513,39.32204,-1.3498927,42.692123,-4.0139174,55.69433,4
80072,0.1209923329616164,0.1063531883261217,0.48950434,0.089081265,0.27175093,0.0068630297,3297.9029245690413,997595.9339928244,3138.949019049233,86377.97075171498,7079.552627882105,1451072.5493545795,1.322707e-05,0.048591834,129.19921875,-59.28568,3871.5078,36.266663,934.71014,39.831905,578.5932,49.96692,392.62784,10.147771,276.82922,16.897055,127.95517,9.78029,156.0471,4.4464774,124.64745,2.4262035,111.10522,1.7045093,94.94425,2.3705525,104.05356,3.9136555,71.440704,3.1900172,58.908363,2.6282756,41.467754,3.2219524,50.707108,1.4744266,37.625217,-0.6930604,36.27593,-3.158557,31.722725,-2.0991607,29.215261,-2.3765256,36.156567,4
77305,0.1155116251270097,0.1021686895875268,0.43942475,0.092909336,0.16663784,0.0030662226,3127.266400575875,930910.136515388,2853.664796591134,105661.35646220348,6389.138429974198,2269153.7467475277,-0.0002506049,0.018589703,123.046875,-72.31159,2670.3875,57.15118,1064.9086,5.8386006,562.0203,25.909645,242.77892,6.706988,122.65895,11.402706,133.4712,5.0632772,113.00021,10.026864,115.24536,0.9482092,75.9612,8.561544,79.62944,-1.6964638,49.78923,6.0592165,54.030277,0.21398929,56.284737,5.043593,42.835682,-1.9047036,42.6134,6.2093773,50.614376,0.21893926,53.04317,4.175263,53.888664,0.29554924,47.282337,5.9076376,50.73618,4
