track_id,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence
TRAZNDI128F9321777,136.95955,0.0,10,0.066,-4.178,0,0.335,136.96,95.285,4,0.472
TRAZNQI12903C9F8FC,174.10567,0.384,3,0.064,-7.742,1,0.377,174.106,111.943,4,0.203
TRAZNFE128F92E49BF,285.75302,3.228,4,0.523,-13.129,1,0.631,276.95,153.942,7,0.186
TRAZNZQ128F92E08FF,146.85995,0.13,9,0.666,-4.625,0,0.536,140.516,183.512,1,0.0
TRAITHF128F423FDFE,127.16363,0.0,2,0.398,-10.377,0,0.412,124.598,114.597,7,0.893
TRAITKZ128F4266CD1,246.67383,0.169,8,0.544,-14.181,1,0.565,239.16,137.823,5,0.69
TRAITGE128F92FAB2B,181.39383,0.0,1,0.38,-16.156,1,0.435,173.221,89.992,4,0.937
TRAITOL128F148528B,156.36853,0.363,4,0.35,-9.059,1,0.315,149.519,113.431,4,0.401
TRAITDY128F149431C,573.67465,0.0,4,0.66,-17.629,0,0.509,553.332,119.712,4,0.919
TRAITHR128F42B7E26,228.20526,7.831,0,0.829,-13.556,1,0.777,202.809,125.898,3,0.993
TRAITVP128F9305CF5,284.31628,0.0,8,0.62,-11.613,0,0.582,280.718,170.034,4,0.602
TRAITJA12903CECB2E,194.79465,0.374,10,0.385,-10.401,0,0.331,185.533,104.01,4,0.528
TRAITRS128F9308142,143.25506,0.154,0,0.606,-12.682,1,0.516,139.204,140.903,1,0.0
TRAITXM128F428E1F0,295.60118,2.392,2,0.184,-16.678,1,0.516,295.601,99.959,4,0.375
TRAIRGY128F4271023,231.41832,0.0,2,0.244,-10.447,0,0.412,225.982,117.437,4,0.0
TRAIRNT128EF33FF36,404.37506,0.694,11,0.689,-9.317,0,0.584,399.575,130.286,4,0.0
TRAIRNE128F146B1FA,215.14404,0.0,8,0.594,-7.114,0,0.342,202.257,102.04,4,1.0
TRAIRRP128EF3669DC,197.09342,0.0,10,0.85,-8.593,1,0.658,197.093,106.083,3,1.0
TRAIRSH128F92E4B18,209.08363,2.299,8,0.052,-28.231,1,0.385,198.444,121.28,4,0.0
TRAIRLU128F92D0250,210.38975,0.0,1,0.007,-7.54,1,0.34,205.392,81.895,5,0.794
TRAIRGP128F9337847,122.46159,0.0,7,0.483,-18.803,1,0.41,117.545,79.003,4,0.984
TRAIRWM12903CE75BB,205.06077,0.351,11,0.626,-5.688,0,0.507,194.386,96.054,4,0.617
TRAIRHS128F4287576,197.0673,0.0,2,0.008,-15.163,1,0.358,188.041,130.889,4,0.205
TRAIRRA128F42788ED,305.50159,0.0,0,0.518,-13.959,1,0.502,300.623,140.629,4,0.184
TRAIRIK128F92F0212,185.05098,0.363,8,0.269,-13.213,1,0.269,181.714,141.621,4,0.905
TRAIRAL12903CCE808,280.45016,0.148,2,0.202,-3.087,1,0.327,278.03,188.502,1,0.0
TRAIRVF128F932B0D6,131.36934,0.218,0,0.0,-9.349,1,0.017,124.244,179.161,1,0.0
TRAIBMN128E0780C96,260.75383,0.403,6,0.725,-10.942,1,0.658,240.692,78.245,4,0.567
TRAIBHW128F146721B,188.682,0.392,7,0.69,-15.413,1,0.597,183.71,36.773,4,0.0
TRAIBYS12903CAE55D,159.68608,0.177,4,0.223,-17.15,0,0.205,148.138,121.884,4,1.0
TRAIBJP128F932B2FF,152.99873,0.0,0,0.698,-15.71,0,0.715,145.548,126.029,1,0.046
TRAIBHP128F149C2ED,88.39791,0.143,6,0.018,-6.016,0,0.254,78.721,180.005,5,0.934
TRAIBZF128F4275B4A,213.68118,0.0,2,0.746,-4.316,1,0.56,207.673,72.91,4,0.571
TRAIBWR128F42390B3,185.33832,0.398,7,0.809,-6.429,1,0.729,185.338,162.995,4,0.0
TRAIBXJ128F4260700,251.14077,0.0,2,0.161,-10.086,1,0.384,248.581,102.829,4,1.0
TRAIBXQ128F425E6A5,225.27955,3.077,11,0.682,-6.205,0,0.449,219.852,127.006,4,0.589
TRAIOFC128F92EB038,181.31546,0.0,0,0.577,-23.461,1,0.573,175.932,118.064,3,0.785
TRAIOBB128F146A944,264.93342,2.479,6,0.731,-8.648,1,0.774,252.053,128.549,4,0.445
TRAIOWX128F14750E5,245.02812,0.224,8,0.616,-4.675,1,0.52,224.81,190.102,4,0.04
TRAIOUL12903CD172D,508.60363,0.0,1,0.736,-11.516,1,0.585,484.113,130.07,4,0.496
TRAIOBS12903CC677C,130.76853,2.299,7,0.638,-7.092,1,0.515,121.998,120.129,3,1.0
TRAIONR12903CFFB98,145.8673,0.328,0,0.762,-12.27,1,0.748,137.863,89.98,3,0.606
TRAIOKS12903CFEE8D,156.21179,0.568,8,0.441,-6.674,1,0.587,156.212,195.026,5,0.735
TRAIDPY128F425E9D0,226.40281,0.119,11,0.314,-5.627,1,0.465,213.188,154.585,4,1.0
TRAIDPZ128F4282908,396.5122,0.154,6,0.441,-10.047,1,0.49,392.382,84.676,5,0.966
TRAIDSB128F4296B73,163.97016,0.485,4,0.513,-10.814,0,0.397,159.306,100.72,4,0.358
TRAIDMR128F9327232,270.99383,2.943,7,1.0,-7.992,1,0.914,261.66,159.621,4,0.485
TRAIDFK128F428A25D,188.36853,0.446,6,0.57,-3.616,0,0.685,185.353,90.139,5,0.976
TRAIDIU128F92F11C7,259.3171,0.183,1,0.0,-5.2,1,0.0,255.002,169.722,4,0.297
TRAIDUU128F145B15D,217.46893,0.345,4,0.924,-11.314,1,0.752,208.8,168.165,1,0.0
TRAIDGE128F4260E9F,340.34893,2.305,2,0.815,-13.637,1,0.57,330.002,98.087,5,0.545
TRAIDBZ12903CF5A37,247.37914,0.0,7,0.179,-10.069,1,0.533,237.9,84.973,4,0.982
TRAIDHP12903D09B15,239.72526,0.252,11,0.691,-5.497,0,0.626,232.258,153.998,4,0.519
TRAIDXI128F9307464,167.00036,0.069,4,0.096,-13.135,1,0.325,156.717,86.949,4,0.312
TRAIDWL128F147ADAE,110.78485,2.519,7,0.765,-3.853,0,0.504,105.622,186.141,4,0.665
TRAIDXN128F424DC21,147.59138,0.396,1,0.506,-22.729,1,0.379,140.794,64.79,1,0.994
TRAIJLI128F92FC94A,166.73914,0.061,8,0.649,-14.373,1,0.583,162.865,122.546,4,0.454
TRAIJMO128F424C8AF,183.53587,0.177,11,0.644,-14.853,1,0.385,177.406,103.054,1,0.0
TRAIJHF128F930EDEB,319.7122,0.316,10,0.666,-15.857,1,0.646,289.28,119.534,3,1.0
TRAIJRM128F4265197,99.7873,0.0,5,0.001,-11.947,0,0.245,99.787,129.972,3,0.658
TRAIJVF128F9309AF9,347.79383,0.226,10,0.184,-17.462,1,0.325,335.61,63.134,5,0.859
TRAIJBM128F92CA7A1,262.19057,0.241,5,0.382,-5.983,1,0.383,256.83,126.934,4,0.396
TRAIJER128F9332661,337.42322,0.211,2,1.0,-10.516,1,0.985,323.82,85.56,3,1.0
TRAIJQV128F421B159,217.88689,0.0,9,0.138,-6.623,0,0.276,208.939,107.083,4,0.995
TRAIJRB12903CE65F8,280.55465,0.078,9,0.106,-7.597,1,0.138,276.91,118.136,1,0.0
TRAIJGU128F931FA16,177.26649,0.322,4,0.689,-6.953,0,0.525,172.46,122.152,4,0.0
TRAIJVO128F145EB53,261.45914,0.131,7,0.942,-5.228,1,0.828,248.93,131.98,4,1.0
TRAIJWN12903CF2C76,174.28853,0.0,6,0.075,-3.731,1,0.463,172.054,82.69,4,0.453
TRAIJMG12903D08168,163.13424,0.212,2,0.177,-9.429,0,0.331,151.011,85.82,3,0.238
TRAIWXX128F1461FE9,204.25098,2.009,7,0.779,-6.62,0,0.647,197.283,141.008,4,0.0
TRAIWKK128F92FA8A9,222.24934,0.0,6,0.006,-11.255,1,0.227,199.61,99.612,4,1.0
TRAIWQJ128F4287A6F,170.70975,0.554,7,0.891,-5.059,1,0.73,162.186,139.562,1,0.085
TRAIWZZ128F9306AFF,197.53751,0.0,2,0.0,-4.347,1,0.106,188.5,80.375,3,0.93
TRAIWNK128F429245D,263.57506,4.743,1,0.438,-8.511,1,0.37,252.401,128.006,4,0.0
TRAIWLU128F427DAB8,110.70649,0.351,5,0.342,-28.19,0,0.097,105.808,130.908,4,0.606
TRAIWBW128F92F3DE0,494.21016,0.0,7,0.332,-11.017,1,0.518,488.861,144.84,5,0.971
TRAIWSR128F42222BC,224.86159,0.0,9,0.573,-6.769,0,0.382,209.34,106.01,4,0.942
TRAIWMU128E0783D7D,98.66404,0.0,4,0.043,-15.615,1,0.416,93.948,96.082,5,0.007
TRAIWMZ128F428B6D8,184.29342,4.052,4,0.663,-23.966,0,0.625,173.801,116.949,1,0.0
TRAIWNA128F145E2CD,247.95383,0.218,11,0.417,-17.664,0,0.577,230.963,119.389,4,1.0
TRAIWAY128F42557B8,206.2624,0.0,8,0.595,-8.913,1,0.536,195.019,140.834,4,1.0
TRAIZRI128F1466316,167.83628,0.508,4,0.2,-12.324,1,0.322,157.623,137.398,4,0.197
TRAIZWI128F4247EFD,260.51873,0.218,3,0.562,-6.857,1,0.64,249.255,45.508,4,0.439
TRAIZXV128F426FA30,207.69914,0.282,6,0.313,-10.204,0,0.412,201.125,180.121,3,0.32
TRAIZQI128F42A51F9,242.15465,0.0,4,0.313,-8.702,0,0.393,242.155,72.884,4,0.068
TRAIZHM128F427C74D,210.52036,0.467,1,0.554,-8.918,1,0.501,203.308,111.946,5,0.203
TRAIZDD128F425BA68,274.442,0.414,0,0.0,-6.672,1,0.0,259.553,118.959,4,0.531
TRAIZHG128F934FE42,246.67383,0.0,1,0.0,-12.69,1,0.0,241.65,107.927,1,0.434
TRAIZUC12903CBBEAC,218.67057,0.439,11,0.234,-15.429,1,0.36,207.598,30.048,1,0.0
TRAIZWG128F428F82E,165.74649,0.189,10,0.252,-14.431,0,0.397,161.669,78.841,1,0.0
TRAIZKU128F930EDBF,503.48363,0.148,5,0.15,-17.825,1,0.146,471.835,120.066,4,0.0
TRAIZIR128F934B3A4,126.4322,0.2,1,0.491,-6.293,1,0.357,126.432,138.156,1,0.0
TRAIZLC12903CE6A57,243.30404,0.497,9,0.045,-5.981,1,0.388,237.981,125.05,4,0.413
TRAIIRM128F933E946,61.57016,0.0,10,0.414,-7.477,1,0.446,57.556,87.406,4,0.269
TRAIIRK128F934E1C0,203.20608,0.212,9,0.731,-9.062,0,0.425,196.627,97.667,1,0.0
TRAIIBP128F4252D20,370.99057,0.0,7,0.423,-21.08,1,0.355,370.991,114.407,5,0.783
TRAIINI128F426C8DD,216.63302,0.165,6,0.69,-6.55,1,0.563,209.682,133.45,4,0.357
TRAIIPY128F426B797,395.62404,0.06,9,0.432,-3.139,0,0.33,388.859,135.037,4,0.0
TRAIIVU128F14AD113,99.97016,0.368,10,0.001,-16.333,1,0.065,99.97,71.228,1,0.691
TRAIIOG12903CD02C5,123.42812,0.0,0,0.024,-9.926,1,0.382,116.21,133.582,4,0.0
TRAIIDR12903D06335,454.94812,0.183,7,0.474,-12.518,1,0.428,446.148,104.231,3,1.0
TRAIIJF128F4266603,284.1073,0.0,0,0.492,-5.202,1,0.614,278.39,168.144,3,0.769
TRAIIJJ12903CC0B1B,243.51302,0.148,2,0.705,-19.514,1,0.639,232.908,131.84,4,0.179
TRAIISE128F42AE299,193.74975,2.508,7,0.645,-6.108,1,0.662,188.529,141.729,4,0.0
TRAIIWZ128F933E996,241.05751,4.272,7,0.788,-6.454,1,0.654,236.042,146.053,4,0.0
TRAIIXC128F92EA806,276.37506,6.861,5,0.0,-12.685,1,0.0,269.009,149.971,4,0.392
TRAIIUE128E07826EC,270.94159,0.276,0,0.031,-20.607,1,0.416,255.959,146.389,5,0.399
TRAIIEV128F934712A,255.89506,0.0,0,0.612,-6.83,1,0.62,251.96,163.087,4,0.316
TRAIIRA128F931140A,272.03873,0.311,3,0.482,-8.801,1,0.52,272.039,132.026,4,0.784
TRAIIHN128F42AA377,250.48771,4.632,2,1.0,-10.29,1,0.913,240.553,120.024,3,0.877
TRAIVRW128F930F6DD,314.72281,0.0,10,0.615,-9.785,1,0.626,304.321,147.736,3,0.899
TRAIVCI12903CBDE21,247.43138,0.246,1,0.838,-6.023,1,0.548,239.554,127.979,4,0.0
TRAIVWA128F93506E8,340.21832,0.604,0,0.954,-14.863,1,0.845,329.195,101.897,5,0.799
TRAIVRV128F426D8A9,641.48853,7.059,0,0.426,-25.895,0,0.483,588.295,170.899,7,0.621
TRAIVEH128E078526A,393.09016,0.119,7,0.309,-14.668,1,0.208,382.845,89.726,3,0.559
TRAIVMN128F147C5B8,269.00853,0.194,4,0.24,-2.224,1,0.256,259.216,101.905,4,0.636
TRAIVVQ128F146AB17,292.51873,0.222,0,0.528,-9.915,1,0.538,287.771,113.636,3,1.0
TRAIVNL128F422CFE2,144.77016,0.0,9,0.9,-11.058,1,0.481,137.526,181.421,4,0.235
TRAIVHI128F145CC6F,146.57261,0.386,6,0.107,-7.828,0,0.323,141.897,122.093,4,0.844
TRAIVLC12903CF3A0C,231.49669,0.171,6,0.727,-6.092,1,0.579,218.285,153.052,4,0.195
TRAIVMM128F4266056,176.5873,1.468,7,0.677,-15.608,1,0.65,165.309,79.151,4,0.93
TRAIVFK128F932C825,78.18404,3.315,0,0.651,-14.481,0,0.529,78.184,111.127,3,0.636
TRAIVZI128F42642DE,173.5571,2.798,11,0.505,-5.47,0,0.518,165.75,86.693,3,1.0
TRAIVMM12903CFAD62,173.24363,0.287,2,0.519,-7.236,1,0.575,166.388,127.765,4,1.0
TRAIHTK128F4291340,234.26567,0.218,10,0.356,-18.149,1,0.365,220.23,77.235,3,0.713
TRAIHPX128F428081B,353.77587,0.0,9,0.684,-8.744,1,0.611,349.797,107.922,4,0.492
TRAIHXV128F14A5216,329.19465,0.202,5,0.651,-11.922,1,0.641,319.013,158.121,3,0.886
TRAIHWC128F9331CF0,197.48526,0.0,5,0.022,-6.382,0,0.326,193.37,131.868,5,0.921
TRAIHGS12903CDE8BE,359.65342,0.0,10,0.427,-6.644,0,0.503,359.653,178.934,4,0.42
TRAIHYT128F9350C8D,479.9473,0.0,10,0.863,-6.566,0,0.823,472.062,240.263,4,1.0
TRAIHSY128F1484AB6,146.88608,0.363,5,0.347,-10.22,0,0.62,134.728,183.882,3,0.844
TRAIHCX12903CEBAE1,195.39546,0.069,7,0.678,-5.95,1,0.613,189.591,191.436,1,0.0
TRAIHZO12903CC4C78,255.32036,0.0,7,0.702,-22.073,1,0.602,229.785,128.835,4,0.047
TRAIHFF128EF351817,192.57424,0.45,1,0.544,-7.98,1,0.564,183.089,110.28,4,0.087
TRAIHIY12903CCF6D4,191.84281,0.0,1,0.465,-3.786,1,0.416,191.843,100.013,1,0.986
TRAIHHD128F9324581,237.03465,0.34,11,0.608,-12.16,1,0.363,233.332,107.779,3,1.0
TRAIYIW12903CCF8CB,188.26404,0.0,1,0.382,-3.586,0,0.489,185.214,145.008,4,0.814
TRAIYAV12903CE8475,419.76118,0.155,10,0.104,-6.497,0,0.484,403.203,202.052,3,1.0
TRAIYDL128E0791583,235.98975,0.125,0,0.647,-8.298,1,0.547,230.023,85.976,4,0.973
TRAIYFL128F427D658,407.06567,0.0,7,0.895,-12.957,1,0.778,391.216,144.012,3,0.708
TRAIYWE128F4251FE0,175.15057,0.545,10,0.727,-17.452,1,0.688,170.98,75.06,3,1.0
TRAIYZW128F9330F7D,189.962,0.197,1,0.58,-9.644,1,0.567,187.548,125.593,3,0.432
TRAIYYA128F92E5A59,219.21914,0.171,9,0.407,-7.492,1,0.535,206.454,165.977,4,0.614
TRAIYWX128F9324B1F,186.40934,0.0,4,0.67,-9.236,0,0.371,174.15,136.861,4,0.398
TRAIYAT128F931FEA5,280.65914,0.217,10,0.12,-9.923,0,0.537,266.252,122.954,4,0.992
TRAIYWQ128F426BC5C,86.56934,0.0,1,0.267,-23.476,0,0.348,80.225,90.336,7,0.0
TRAIAFX128F92F7F4C,288.62649,0.0,1,0.752,-17.549,1,0.561,286.169,42.782,1,0.0
TRAIACZ128F428C60A,204.5122,0.0,6,0.0,-11.38,1,0.0,196.499,95.098,4,1.0
TRAIAQY128F4291ECC,298.91873,0.618,2,0.59,-14.476,1,0.79,290.174,94.1,3,0.895
TRAIAUB12903CDFB3D,224.96608,0.345,11,0.769,-9.715,1,0.613,215.284,101.121,1,0.084
TRAIAID128F4298FF9,199.57506,0.253,0,0.548,-11.924,1,0.29,190.862,84.871,3,0.586
TRAIAWE128F427700F,300.5122,0.0,6,0.348,-9.432,0,0.5,285.89,84.672,4,1.0
TRAIARL12903CEE20A,232.38485,0.224,2,0.061,-12.838,0,0.204,219.225,83.116,4,0.805
TRAIAJT12903CED2F9,167.88853,0.229,2,0.503,-16.521,1,0.566,162.435,95.227,4,0.0
TRAIADF12903D0023E,193.12281,0.14,6,0.195,-8.173,0,0.28,185.359,132.088,4,0.674
TRAIAIH128F9308AC7,199.54893,0.229,9,0.446,-5.585,1,0.372,195.965,140.186,4,0.0
TRAIASV128F930BC5F,213.99465,0.427,4,0.505,-28.107,1,0.422,207.848,113.204,4,0.438
TRAIAOL12903CEB667,229.92934,0.0,9,0.56,-14.375,1,0.379,220.294,114.093,4,0.717
TRAIAMS128EF34DC1B,275.9571,0.0,6,0.44,-8.112,0,0.502,275.957,170.773,4,0.332
TRAIAQH128F423B794,244.74077,0.322,1,0.632,-6.094,1,0.694,235.526,208.51,4,0.406
TRAIATD128F9331CD6,283.89832,0.142,1,0.066,-7.275,0,0.177,265.184,90.199,4,1.0
TRAIAFH128F4271742,241.26649,0.078,3,0.367,-10.733,1,0.406,235.572,87.485,3,0.286
TRAIAJU128F42581EF,208.69179,0.125,11,0.34,-7.105,0,0.424,190.317,136.89,4,0.626
TRAIALS128F425A9E3,272.01261,0.485,3,0.081,-12.237,1,0.432,253.62,119.727,4,0.0
TRAIQLO12903CC4610,155.48036,0.0,8,0.232,-5.772,0,0.294,151.87,123.294,4,0.984
TRAIQDI128F92E8E1F,354.76853,0.351,5,0.486,-11.918,0,0.511,340.126,153.731,4,0.523
TRAIQMW128E07854BD,268.01587,0.0,9,0.428,-13.474,0,0.452,252.453,119.437,4,0.978
TRAIQGR128F4287DF7,256.39138,0.0,1,0.959,-6.888,0,0.735,251.106,106.756,5,1.0
TRAIQVJ128F93235B3,367.98649,0.0,2,0.0,-6.626,1,0.147,361.076,126.42,4,0.267
TRAIQNE128F423851B,534.62159,8.649,0,0.443,-9.158,1,0.435,531.963,122.91,4,1.0
TRAIQAH128F93402D2,234.73587,8.696,0,0.33,-2.019,1,0.49,228.618,137.936,4,0.333
TRAIQBX12903CE8E30,105.40363,0.0,7,0.506,-8.451,1,0.443,102.539,121.708,1,1.0
TRAIQDV128F92F545A,198.5824,0.312,0,0.706,-20.975,1,0.663,185.591,94.804,4,0.5
TRAIQLE128F93167E7,213.26322,0.955,2,0.415,-19.775,1,0.606,202.681,46.867,1,0.0
TRAIQQM128F429596C,244.71465,0.322,7,0.678,-6.155,1,0.679,235.09,79.252,4,0.185
TRAIQUG128F92F946E,300.01587,5.445,0,0.586,-5.663,1,0.461,288.496,198.016,4,0.239
TRAIQKO128F92E5970,258.08934,0.218,0,0.012,-9.38,0,0.44,252.604,83.73,4,0.766
TRAIQNF128F428386A,319.55546,3.309,8,0.442,-4.144,0,0.451,304.791,106.575,4,0.231
TRAIQUW128F4221467,255.42485,0.618,6,0.011,-5.544,0,0.327,241.969,122.624,4,1.0
TRAIGVL12903CBD7F6,172.01587,0.287,9,0.008,-10.635,0,0.192,164.525,61.994,5,0.793
TRAIGOB128F426AE43,190.85016,0.0,6,0.489,-10.239,0,0.432,176.257,96.052,4,0.48
TRAIGJV12903CEFD5E,234.03057,0.194,6,0.03,-10.742,1,0.461,227.637,166.749,4,0.357
TRAIGNW12903D064C9,368.32608,0.247,0,0.254,-7.071,1,0.306,355.695,202.036,4,0.459
TRAIGJJ128F92D5107,239.51628,0.0,3,0.273,-10.937,1,0.426,235.95,116.596,5,0.867
TRAIGCZ128F428C2D9,163.52608,1.061,0,0.698,-11.943,1,0.631,158.848,100.893,1,0.0
TRAIGSC128F933BBD7,189.3873,0.357,10,0.051,-8.789,1,0.309,166.725,148.633,1,0.0
TRAIGZU128F4236EB6,256.13016,0.0,11,0.817,-4.316,0,0.775,253.411,174.293,3,1.0
TRAIGTW128F92E8520,325.85098,0.0,1,0.649,-13.015,1,0.565,322.241,130.007,4,1.0
TRAIGYC128F93474E4,183.17016,0.0,2,0.767,-8.579,1,0.657,175.38,159.036,4,0.0
TRAIGTJ128F425D552,241.57995,0.27,2,0.532,-3.892,1,0.568,227.875,156.029,4,0.838
TRAIGTF12903CE60BD,161.54077,0.142,10,0.977,-15.963,1,0.858,156.253,97.754,1,0.0
TRAIGRF128F9332355,323.00363,0.0,8,0.536,-5.533,1,0.515,308.373,91.997,1,1.0
TRAIGNN128F9326AB4,254.45832,0.0,8,0.152,-3.902,1,0.395,233.291,104.939,3,1.0
TRAIGWQ128F4270EB9,233.66485,0.0,0,0.858,-8.932,1,0.716,223.579,110.487,4,0.807
TRAICUK128F425E594,378.09587,0.206,10,0.455,-13.362,0,0.547,355.753,113.52,4,1.0
TRAICPJ128F42A047C,184.00608,0.491,10,0.469,-14.886,1,0.425,178.12,81.647,4,0.753
TRAICEE12903D04035,152.68526,0.409,9,0.0,-12.504,1,0.0,149.409,180.874,4,0.0
TRAICKK128F421847C,306.78159,3.1,2,0.591,-6.398,0,0.51,287.852,91.084,4,0.686
TRAICIL128F42598E2,204.77342,0.206,8,0.854,-5.013,1,0.726,195.622,127.811,4,0.0
TRAICRD12903CDE044,171.4673,0.0,0,0.052,-13.683,1,0.54,165.965,88.314,7,0.388
TRAICXC12903CBC0FB,241.99791,2.705,9,0.483,-8.17,1,0.523,232.588,156.139,4,0.251
TRAICBC128F932D9F6,112.19546,0.949,3,0.461,-10.672,0,0.416,109.128,86.96,3,0.3
TRAICFW128F42ADB39,264.09751,0.125,9,0.352,-8.299,0,0.345,253.243,97.022,4,0.565
TRAICIO12903CBD65B,205.19138,0.16,2,0.374,-5.192,1,0.515,198.165,129.333,4,0.92
TRAICNK128F428E555,242.80771,0.0,5,0.129,-8.707,0,0.312,234.185,152.857,4,0.929
TRAICDV128F92EE216,445.77914,0.287,9,0.474,-10.329,1,0.321,425.842,138.001,4,0.466
TRAICHS128E0785545,248.00608,0.0,1,1.0,-6.635,1,0.858,238.887,184.012,4,0.0
TRAICJQ12903CF2681,459.33669,17.09,1,0.017,-7.57,1,0.204,459.337,115.37,4,0.0
TRAICGE128F930DFDE,220.36853,0.0,9,0.421,-12.383,0,0.457,209.31,120.349,3,0.598
TRAIKRJ128F4275BED,210.80771,0.0,1,0.046,-11.302,1,0.531,202.937,89.026,4,1.0
TRAIKFW12903CF26E3,236.56444,0.257,9,0.373,-8.961,1,0.606,226.644,91.739,5,0.558
TRAIKBB128F428AD73,125.67465,0.334,4,0.036,-9.089,0,0.366,121.574,124.916,4,0.0
TRAIKVZ12903CBF0F3,151.84934,0.299,2,0.395,-14.3,1,0.772,139.244,117.157,4,0.0
TRAIKAW128E0785000,195.91791,4.174,10,0.318,-6.214,1,0.389,189.933,145.147,4,0.48
TRAIKSH128E07816DF,315.08853,0.444,7,0.768,-9.29,1,0.631,294.963,153.768,4,0.559
TRAIKBM128F429160A,166.37342,0.0,7,0.235,-1.545,1,0.509,161.28,108.252,7,0.57
TRAIKPO12903D0322C,182.85669,0.351,6,0.622,-16.394,1,0.53,180.396,131.568,1,0.0
TRAIUVT12903CD76F3,493.29587,0.0,7,0.733,-8.648,1,0.652,450.496,127.923,1,0.0
TRAIUUS128F4214452,67.10812,3.779,2,0.603,-19.99,0,0.673,60.511,120.45,5,0.648
TRAIUTE128F92F96F3,261.58975,2.026,1,0.582,-3.542,0,0.384,250.311,175.948,4,0.455
TRAIUWA128F92FE8AA,138.13506,0.131,7,0.463,-3.846,1,0.61,131.088,123.087,1,0.258
TRAIUKU128F4283C82,618.23955,0.16,3,0.164,-13.61,1,0.496,607.33,131.292,4,0.464
TRAIUSY12903CF0C92,307.69587,0.148,11,0.48,-4.367,0,0.519,285.408,110.018,4,0.446
TRAIUGS128EF360F52,207.75138,0.0,7,0.829,-10.19,1,0.673,204.434,130.818,1,1.0
TRAIUYK128F9328FCA,554.68363,0.0,0,0.698,-12.831,1,0.439,547.306,132.27,4,1.0
TRAIUFU128F92F4F52,196.38812,0.0,10,0.362,-21.418,1,0.415,196.388,152.294,1,0.0
TRAIUVF12903CE3456,246.59546,0.276,9,0.601,-9.77,1,0.661,235.584,136.887,4,0.532
TRAIUPS128F92F2825,352.49587,0.0,11,0.762,-5.827,0,0.579,347.638,105.05,1,0.0
TRAIUYZ128F425BD2F,249.05098,2.264,1,0.704,-15.775,0,0.858,231.329,95.576,4,0.453
TRAIUDT128F9342510,167.70567,0.183,2,0.102,-16.275,0,0.224,165.146,104.284,5,0.575
TRAILRO12903CAF936,221.43955,0.125,0,0.535,-6.562,1,0.319,214.843,129.977,4,0.825
TRAILTN128F42796DB,255.55546,0.44,1,0.089,-7.921,1,0.603,245.365,162.134,4,0.0
TRAILTA12903CB69A4,177.52771,0.305,4,0.822,-6.736,1,0.191,170.046,130.173,4,0.181
TRAILFA128EF349FE5,256.83546,3.181,9,0.203,-6.787,0,0.516,254.258,86.624,3,1.0
TRAILNM12903CD17D2,342.69995,0.084,4,0.281,-6.635,1,0.348,334.565,127.932,3,0.454
TRAILKS128F14A3AC9,161.51465,0.0,10,0.459,-5.095,0,0.463,152.764,78.971,4,0.954
TRAILLW128F4278C90,231.00036,0.769,5,0.488,-13.691,0,0.634,209.717,139.98,4,0.29
TRAILTB128F9331D75,208.45669,0.409,4,0.602,-8.148,1,0.53,204.034,79.916,3,1.0
TRAILUH128E0784D6D,195.70893,0.322,0,0.458,-4.222,0,0.449,181.725,128.968,4,0.971
TRAILIV128F932C85E,145.08363,0.0,0,0.009,-10.499,0,0.467,130.194,77.581,4,0.144
TRAISAT128F42BADC2,300.82567,0.0,0,0.683,-5.943,1,0.693,300.826,197.443,4,1.0
TRAISYO128E07888A6,241.65832,0.148,3,0.034,-9.635,1,0.312,228.27,131.761,4,0.554
TRAISSE12903CE77EF,197.19791,0.0,0,0.343,-12.0,1,0.496,183.258,111.537,1,0.0
TRAISTB128F42956BF,352.33914,6.502,1,0.725,-16.137,1,0.668,332.835,168.861,5,0.62
TRAISVG128F42706A4,129.12281,0.363,9,0.716,-13.404,1,0.646,119.74,98.015,4,0.083
TRAISZU128F9359838,222.14485,0.328,7,0.438,-6.735,1,0.539,213.728,85.994,4,0.59
TRAISDO128F9316BD2,220.05506,13.827,2,0.58,-12.253,1,0.574,214.256,140.654,1,0.0
TRAISYN12903CBBCEE,309.4722,0.165,10,0.294,-4.754,1,0.367,307.264,155.979,4,0.542
TRAISYU128F427F486,273.00526,0.684,4,0.0,-6.728,0,0.17,267.453,117.844,4,1.0
TRAISNF128E078B72C,229.69424,8.528,7,0.885,-20.958,1,0.672,205.543,151.444,5,0.885
TRAISFF128F92F598E,319.08526,6.687,9,0.556,-16.062,0,0.62,310.95,160.048,4,0.565
TRAIFSM128F42722F1,168.95955,0.074,1,0.683,-4.017,1,0.651,163.614,151.844,4,0.0
TRAIFYS128F42685F1,265.66485,0.0,1,0.788,-7.425,1,0.503,253.457,109.659,4,0.805
TRAIFMZ128F92F335C,270.10567,3.953,6,0.719,-9.592,1,0.659,252.244,131.889,4,0.733
TRAIFSJ128F92FE22F,226.66404,3.796,8,0.718,-11.907,1,0.688,226.664,162.987,4,1.0
TRAIFEQ128F93319C2,238.05342,0.352,9,0.484,-17.172,0,0.625,225.495,159.026,4,0.716
TRAIFJE128F933046A,95.9473,0.119,2,0.054,-6.29,0,0.41,90.784,92.969,4,1.0
