track_id,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,genre
TRANDHE128F9305CDA,201.82159,0.154,0,0.155,-5.068,0,0.138,191.327,198.564,4,0.264,2
TRBHZYO128E07862BE,230.50404,0.0,10,0.388,-8.668,0,0.427,211.603,95.752,4,1.0,2
TRAOMQN128F9328043,230.53016,0.0,4,0.557,-4.213,1,0.434,228.026,127.779,5,1.0,2
TRAQJNQ12903CBD304,287.37261,0.0,0,0.51,-14.64,0,0.323,261.979,43.991,1,0.0,2
TRAYQKQ128F1491182,169.69098,0.0,4,0.346,-6.669,1,0.312,165.036,92.551,3,1.0,2
TRAQBGF128F429C893,220.47302,4.801,7,0.11,-11.206,1,0.43,209.038,139.898,4,0.0,2
TRBABHR12903CBCE9C,263.88853,0.0,7,0.375,-11.621,1,0.553,263.889,97.292,4,0.859,2
TRAFZKY128EF36588B,52.79302,2.479,1,0.521,-13.149,1,0.522,48.03,146.852,3,0.347,2
TRAWSXV128F4273E35,274.1024,0.38,9,0.493,-3.414,0,0.431,269.897,91.913,4,1.0,2
TRADJGU128F42A6C00,208.92689,0.0,9,0.0,-6.61,1,0.12,203.697,115.139,5,1.0,2
TRADZLL128F93182D7,64.62649,0.0,6,0.083,-3.985,0,0.488,64.626,90.148,4,1.0,2
TRAKXEO12903CC5BCE,207.85587,0.0,10,0.696,-5.534,0,0.618,207.856,113.534,4,0.751,2
TRBGTPK128F429E5D5,236.64281,0.115,8,0.709,-8.025,1,0.605,231.149,86.918,4,0.788,2
TRBHQAU128F9316C04,260.10077,2.02,9,0.428,-4.595,1,0.403,257.474,169.672,4,0.825,2
TRAIUVT12903CD76F3,493.29587,0.0,7,0.733,-8.648,1,0.652,450.496,127.923,1,0.0,2
TRBFATS128F9319AEB,125.77914,0.136,1,0.481,-7.117,1,0.41,117.307,242.7,4,0.0,2
TRAACVS128E078BE39,173.66159,0.0,7,0.299,-7.762,1,0.464,164.908,41.993,1,0.0,2
TRALMTD128E07862AC,185.83465,0.0,0,0.125,-7.184,1,0.52,185.835,94.146,4,0.298,2
TRANMXY128F1489C65,216.60689,0.464,6,0.757,-12.711,0,0.599,195.704,199.652,4,0.912,2
TRAGALM128F4236C86,200.38485,0.0,1,0.0,-5.167,1,0.0,195.889,85.012,4,0.189,2
TRAXLIU128E07860D4,306.05016,0.125,1,0.141,-4.557,1,0.235,290.313,92.4,4,0.628,2
TRBDYIC128F92F1D17,225.48853,2.287,1,0.31,-4.805,0,0.297,225.489,94.653,4,0.744,2
TRAPLSD128E0781A94,132.51873,0.183,4,0.858,-14.421,1,0.689,132.519,142.409,4,0.0,2
TRAVELY128F42606F8,166.86975,0.102,8,0.28,-9.309,0,0.354,164.281,94.971,4,0.584,2
TRAXKMU12903CA7328,238.81098,0.189,7,0.194,-6.338,1,0.223,226.708,187.835,4,0.149,2
TRBHYBJ128C7196D75,282.04363,0.328,7,0.0,-12.314,1,0.22,273.932,94.499,4,1.0,2
TRAKTFQ128F145698C,315.01016,0.0,10,0.0,-3.05,0,0.071,315.01,74.162,3,0.639,2
TRAVMFC128F428CDE0,227.65669,0.229,9,0.481,-13.239,1,0.394,207.964,93.728,4,1.0,2
TRAJHSS128F930F73A,163.39546,0.0,7,0.02,-9.632,1,0.275,149.879,100.016,4,0.862,2
TRAOOHM128F1453E33,233.92608,0.0,11,0.623,-4.148,0,0.575,224.438,99.742,5,0.857,2
TRARFOC128F92ED401,291.10812,0.0,4,0.067,-3.353,0,0.419,278.32,174.731,4,0.862,2
TRARGTV128F4274FB6,295.1571,0.0,11,0.111,-7.687,1,0.295,295.157,88.12,5,0.722,2
TRBCOBZ128F428005D,233.32526,0.0,8,0.553,-5.755,0,0.459,228.043,151.051,4,0.827,2
TRAZVVL128F930FD4D,267.88526,0.0,1,0.355,-8.602,1,0.396,253.881,95.954,4,1.0,2
TRBICQR128F9322603,44.2771,0.0,2,0.086,-20.656,1,0.237,42.057,70.123,1,0.514,2
TRBHAAK128F92E27BF,68.49261,0.43,7,0.345,-12.919,1,0.4,66.374,142.666,4,0.695,2
TRAVJHK128E078370B,270.10567,0.124,10,0.006,-7.553,1,0.33,257.701,99.914,4,1.0,2
TRAYANL128F9316BF9,323.082,0.0,7,0.323,-2.253,1,0.625,317.864,172.453,4,0.953,2
TRBHQBT128F932AFAD,226.40281,10.617,0,0.071,-7.332,1,0.512,221.112,90.217,4,0.459,2
TRAKOAK128F4248629,171.2322,1.007,1,0.432,-3.326,1,0.444,162.737,181.747,1,0.867,2
TRAIQGR128F4287DF7,256.39138,0.0,1,0.959,-6.888,0,0.735,251.106,106.756,5,1.0,2
TRADBUP128EF354F6C,260.362,0.153,7,0.597,-4.394,1,0.681,249.945,200.079,4,1.0,2
TRBBGUV128F92DFA21,328.48934,3.181,0,0.355,-6.841,0,0.455,292.931,111.997,4,0.733,2
TRBAOBO128F1456D66,285.93587,0.0,10,0.56,-6.671,0,0.535,278.535,96.042,4,0.991,2
TRAGVAO128F4289B5D,298.00444,2.734,6,0.48,-5.16,0,0.584,293.245,87.747,4,0.385,2
TRAZZLJ128E07945F2,335.01995,0.27,10,0.0,-9.406,0,0.115,325.619,219.94,7,0.168,2
TRALWDN128F1456DB7,211.82649,0.0,11,0.45,-7.076,1,0.367,204.655,95.991,4,1.0,2
TRADQAW128F4274A4F,254.09261,0.073,7,0.061,-5.871,1,0.374,233.006,93.988,4,0.841,2
TRAYFKN128F148C55A,34.08934,0.218,0,0.384,-11.851,0,0.242,34.089,185.553,3,0.0,2
TRBIEIZ128F148D778,247.64036,2.014,7,0.569,-5.597,1,0.578,242.707,81.53,4,0.859,2
TRAIBXJ128F4260700,251.14077,0.0,2,0.161,-10.086,1,0.384,248.581,102.829,4,1.0,2
TRBHRGS128F92E535F,206.99383,0.0,5,0.024,-5.435,0,0.258,196.94,40.027,1,0.0,2
TRANREH128F93462CF,207.98649,0.0,1,0.707,-7.804,0,0.622,207.986,103.596,5,1.0,2
TRAPOAD128E0788A38,236.59057,0.0,11,0.662,-8.695,1,0.571,233.349,88.176,4,0.622,2
TRANRIK128F148C860,13.58322,0.218,3,0.01,-24.997,1,0.201,13.583,120.765,3,0.889,2
TRABACN128F425B784,259.44771,0.212,4,0.412,-8.422,0,0.329,249.667,106.689,1,0.612,2
TRAXWLM128F1453E3B,180.55791,0.101,9,0.207,-7.468,1,0.436,178.503,100.05,4,1.0,2
TRBECKU128F428B08A,228.44036,0.0,1,0.118,-6.923,1,0.295,212.068,95.932,4,1.0,2
TRAGMXM128F934AA30,134.03383,0.0,9,0.363,-8.763,1,0.456,127.745,117.464,4,0.752,2
TRBGKTM128F9315B5E,221.98812,0.311,11,0.276,-6.131,0,0.351,219.487,106.023,4,1.0,2
TRBHDSI128F9331867,152.86812,0.0,11,0.05,-5.216,0,0.484,136.417,89.957,4,0.218,2
TRASQLJ128F4288DD0,242.78159,0.221,7,0.296,-4.974,1,0.56,232.716,96.716,4,1.0,2
TRALXLX128E078D1B4,279.90159,0.0,6,0.658,-7.805,1,0.603,268.144,93.925,4,1.0,2
TRBIFOK128EF362D20,315.97669,0.206,7,0.59,-6.823,1,0.626,310.37,104.357,4,1.0,2
TRAAQIH128F428BDEA,192.1824,0.27,6,0.211,-6.258,1,0.363,192.182,155.038,4,0.41,2
TRAEVKG12903CE75F4,240.06485,3.64,7,0.632,-7.359,1,0.534,226.871,87.005,4,0.972,2
TRAIACZ128F428C60A,204.5122,0.0,6,0.0,-11.38,1,0.0,196.499,95.098,4,1.0,2
TRAPIIR128F42AEE95,185.23383,0.0,6,0.163,-4.92,1,0.572,185.234,124.993,4,0.299,2
TRAQIWL12903CF2A34,282.43546,0.0,9,0.63,-6.472,1,0.483,279.899,102.91,4,0.159,2
TRAZJGD128F4289D2A,158.64118,0.0,6,0.619,-7.468,0,0.597,149.763,93.408,4,0.874,2
TRAPZLI128F92DB0CD,205.13914,0.096,11,0.009,-3.094,0,0.123,205.139,126.892,4,1.0,2
TRAJJPB128F1456D6A,237.7922,2.252,5,0.228,-5.345,0,0.371,229.616,120.716,3,1.0,2
TRAMMDM128F425EAA9,287.50322,0.0,6,0.945,-6.748,1,0.574,253.376,85.964,4,0.845,2
TRBCQXJ128F9341051,180.45342,0.59,7,0.165,-3.949,1,0.446,175.444,90.473,4,0.539,2
TRAGLSU128F145FFB2,235.04934,0.0,5,0.402,-9.642,0,0.538,230.284,90.507,4,1.0,2
TRAEQLX128F1468799,262.19057,0.233,3,0.442,-6.453,0,0.664,245.319,144.067,4,0.9,2
TRBGUHQ128F933699C,247.30077,0.135,1,0.547,-4.931,1,0.536,231.091,88.264,4,0.697,2
TRAJSNE128F9305CFD,169.97832,0.0,10,0.533,-12.738,0,0.547,169.978,185.325,4,0.59,2
TRAJJNB128F42A0A4F,276.94975,0.421,11,0.512,-9.716,0,0.669,266.217,102.739,4,1.0,2
TRBHMZS128F42658FF,190.74567,2.119,6,0.713,-5.718,0,0.701,181.748,155.08,4,0.846,2
TRAYYIN12903CAD8C6,304.16934,0.0,7,0.279,-8.613,0,0.453,281.995,104.128,4,0.507,2
TRBBUCK128F42AFAD6,397.5571,0.34,6,0.042,-8.74,1,0.529,394.356,107.022,4,1.0,2
TRALCUP128F426247F,248.5024,0.16,0,0.707,-8.183,1,0.614,243.542,165.967,4,0.983,2
TRAHFOU128F42B3F2A,79.93424,0.258,0,0.279,-22.214,1,0.286,76.788,50.059,4,0.0,2
TRBFWYX128F145F889,98.16771,0.0,1,0.497,-3.887,1,0.523,98.168,123.881,5,1.0,2
TRAIQBX12903CE8E30,105.40363,0.0,7,0.506,-8.451,1,0.443,102.539,121.708,1,1.0,2
TRARVZG128F1497359,274.85995,0.14,1,0.178,-6.696,1,0.256,267.952,177.942,4,0.81,2
TRAKTJE128F93539EF,138.50077,0.299,7,0.396,-9.628,0,0.415,138.501,130.019,3,0.017,2
TRANUTE128F148B17C,263.47057,0.101,7,0.027,-4.043,1,0.352,241.853,147.327,4,0.551,2
TRAUWRW128F9358C69,259.05587,0.165,5,0.037,-4.73,1,0.308,246.399,104.123,4,1.0,2
TRAMJUG128F429F8B2,180.11383,0.339,7,0.893,-6.866,1,0.517,177.133,114.959,4,0.927,2
TRBCYKH128F4241862,364.77342,0.0,2,0.512,-7.932,1,0.389,362.405,142.729,4,0.811,2
TRAMBFD128EF34B848,181.28934,0.0,11,0.217,-4.186,1,0.357,181.289,105.393,4,0.906,2
TRACCKS128F42B77AE,255.73832,0.156,9,0.556,-5.724,1,0.455,252.012,101.167,1,1.0,2
TRBCKYU12903CB5D10,228.80608,0.299,2,0.0,-5.675,1,0.093,228.806,144.038,4,0.955,2
TRAGWJK12903CE640F,267.59791,0.478,10,0.275,-13.306,0,0.393,265.392,73.507,5,0.69,2
TRAXLYT128F9348137,147.22567,2.026,4,0.455,-9.647,0,0.382,140.428,103.967,4,0.982,2
TRAPEPB128E07861CC,199.81016,0.0,11,0.097,-3.58,0,0.351,192.081,92.8,4,1.0,2
TRBBEYU128F4235623,240.71791,0.235,8,0.901,-5.281,1,0.827,229.918,123.998,5,0.492,2
TRAQZQX128F931338F,236.72118,0.258,9,0.0,-5.263,1,0.072,236.721,106.825,4,1.0,2
TRAUCRP128F931364D,156.83873,0.0,1,0.27,-5.924,1,0.296,154.686,108.279,5,0.833,2
TRBHUCN128F932E8D7,311.11791,0.0,4,0.082,-6.818,0,0.0,304.141,164.946,4,0.521,2
TRAWJNK128F92FA89F,222.27546,0.0,7,0.542,-8.149,1,0.532,222.275,94.513,4,0.702,2
TRATHDF128F92FCD1A,182.22975,0.0,0,0.374,-6.759,1,0.448,182.23,95.88,4,0.656,2
TRBEQZJ128F9300B50,310.80444,0.0,6,0.015,-10.311,1,0.195,310.804,87.618,4,0.688,2
TRAMODP128F426247B,269.19138,0.154,7,0.397,-6.875,1,0.417,258.943,90.894,4,0.724,2
TRAUCCU128EF342E18,204.19873,0.0,4,0.704,-13.57,0,0.485,199.001,231.264,7,1.0,2
TRBBJFO12903D074EE,153.57342,0.374,2,0.166,-14.122,1,0.36,150.262,108.301,4,1.0,2
TRALNJR128F145AC96,247.7971,0.157,9,0.0,-15.059,1,0.165,247.797,100.788,4,0.899,2
TRAIPZU128F42418F0,259.36934,0.0,0,0.313,-6.945,1,0.198,259.369,114.752,4,0.03,2
TRAAXEJ12903CA7253,172.01587,0.331,1,0.035,-9.745,0,0.607,167.869,175.393,4,0.751,2
TRAFJVH128F42BC25E,247.562,0.188,6,0.062,-6.57,0,0.194,243.287,106.435,4,0.494,2
TRATMXT12903CC1153,217.62567,0.066,8,0.059,-11.36,0,0.426,198.571,93.951,4,0.716,2
TRAXLAY12903CA8612,451.02975,0.276,1,0.49,-9.836,1,0.477,441.376,213.617,7,0.922,2
TRATBWU128F92CC612,216.92036,0.0,8,0.699,-3.956,0,0.473,216.92,187.893,1,0.557,2
TRAOHHF128F426486F,159.81669,0.164,0,0.738,-9.33,1,0.689,156.845,157.991,4,0.269,2
TRASNMK12903CB95E7,223.89506,0.206,2,0.0,-6.82,1,0.0,219.487,98.01,4,1.0,2
TRAWFYF12903D054FB,177.3971,0.0,8,0.04,-6.043,1,0.393,169.633,154.076,4,1.0,2
TRASBCH128F93369B6,248.37179,0.338,1,0.394,-5.531,1,0.274,235.439,89.145,4,1.0,2
TRATXMS128EF340BEC,227.57832,0.09,6,0.004,-6.404,1,0.116,222.732,95.585,4,0.948,2
TRBFPYV128F421FA78,237.16526,0.351,5,0.621,-22.258,0,0.499,225.768,165.168,3,0.862,2
TRASRRC128F93318B2,168.85506,0.0,7,0.209,-4.127,1,0.331,168.855,110.106,5,1.0,2
TRAWOBY128F931C18E,199.99302,0.0,1,0.351,-5.932,0,0.111,194.566,180.017,4,0.345,2
TRAKKCD128F92D95AC,350.27546,5.137,5,0.547,-15.82,0,0.569,346.093,221.81,4,0.05,3
TRBCAJY128F932C54E,277.21098,0.061,10,0.712,-12.183,1,0.675,257.805,82.763,3,1.0,3
TRBCDRM128F428FCCB,399.51628,0.264,2,0.484,-12.321,0,0.461,387.199,151.391,4,0.375,3
TRAJFEM128F14A2DF4,197.40689,0.0,0,0.676,-13.984,1,0.602,187.559,80.391,3,0.874,3
TRAMBRA128F92D257A,283.37587,0.0,4,0.601,-5.415,0,0.454,271.714,204.791,7,0.552,3
TRALCDJ128F9332573,453.58975,0.147,11,0.0,-7.49,0,0.038,432.744,144.005,4,0.0,3
TRAOWFX128F4261A00,192.07791,3.849,0,0.22,-10.7,1,0.499,189.678,181.469,4,0.174,3
TRANKPC128F92F79F5,382.98077,0.171,8,0.513,-14.856,1,0.559,373.052,124.883,4,0.0,3
TRAVFJV128F92D2043,114.07628,0.0,9,0.739,-13.347,1,0.72,104.96,75.11,1,0.0,3
TRBAVNX128F930C861,304.71791,0.112,3,0.525,-16.657,1,0.56,291.201,206.978,7,0.779,3
TRBGMNM128F932D140,190.74567,0.526,0,0.634,-16.39,1,0.546,188.256,125.693,1,0.0,3
TRASEAT12903CEF0B3,286.53669,0.38,9,0.686,-10.222,0,0.551,275.667,150.028,4,0.313,3
TRAFSSU128EF344074,416.44363,0.0,1,0.587,-17.518,1,0.66,407.789,147.055,1,0.0,3
TRAEUJB128F427B76F,321.56689,0.0,6,0.355,-11.241,0,0.443,304.408,93.848,4,0.563,3
TRAFNBM128F92F4F88,197.72036,0.078,4,0.335,-12.745,0,0.48,190.195,120.138,3,1.0,3
TRAVLBV128F9349C70,87.40526,0.0,5,0.361,-17.253,1,0.281,87.405,102.399,4,0.0,3
TRBDOBL128F933B262,294.55628,0.171,6,0.479,-9.183,1,0.705,282.5,93.373,4,0.331,3
TRAELGF128F42265A9,259.73506,0.078,7,0.547,-6.605,0,0.421,252.5,92.215,1,1.0,3
TRAJCYW128F92EEC32,205.71383,0.0,7,0.692,-8.265,1,0.454,201.253,104.448,4,0.759,3
TRBIHMZ128F42B7CF3,199.75791,0.328,9,0.283,-16.603,1,0.436,195.146,143.764,1,0.137,3
TRAZGIF128F934522F,382.95465,3.628,0,0.0,-12.878,0,0.028,382.955,100.135,4,0.341,3
TRAWLSE128F146B59C,298.9971,0.212,11,0.833,-15.081,0,0.722,294.406,106.012,4,0.0,3
TRBGDOU128F93341A2,338.02404,0.274,9,0.562,-26.862,0,0.506,325.381,103.562,4,1.0,3
TRANZPD128F425ED80,30.45832,0.119,1,0.0,-17.43,1,0.0,30.458,61.589,7,0.535,3
TRAOWVD128F930C0D1,361.56036,0.328,2,0.358,-22.937,0,0.451,355.509,121.887,4,0.162,3
TRAMLGZ12903CA6BC4,313.93914,0.438,6,0.651,-8.316,0,0.619,307.026,101.439,3,0.416,3
TRAOOCO128F9313739,441.7824,0.179,10,0.549,-12.712,1,0.452,428.083,115.212,4,0.102,3
TRANXOR128F930CE22,285.28281,0.282,10,0.467,-9.154,0,0.485,276.126,183.836,4,0.0,3
TRAXYUW128F42981D3,374.17751,0.301,2,0.225,-16.322,0,0.489,350.575,103.719,3,0.591,3
TRAHHSV128F42374E3,245.44608,0.729,10,0.545,-12.785,1,0.39,235.021,244.366,4,0.294,3
TRAVRKK128F92F4F7D,203.65016,0.2,10,0.059,-13.552,0,0.078,195.019,100.278,7,0.646,3
TRAIJVF128F9309AF9,347.79383,0.226,10,0.184,-17.462,1,0.325,335.61,63.134,5,0.859,3
TRAPQRG128F930DF4B,193.74975,0.212,4,0.167,-18.272,0,0.279,184.361,101.307,7,0.691,3
TRAYNXO128F9321E48,270.602,0.166,6,0.47,-8.264,0,0.572,257.515,88.98,4,1.0,3
TRAUKPE128F425ED86,256.20853,0.218,6,0.013,-8.699,0,0.264,242.382,196.004,4,0.671,3
TRBFZEO128F425AFAA,276.40118,0.165,8,0.347,-9.75,1,0.399,262.438,168.069,4,0.707,3
TRBDWMK12903CED145,132.07465,0.212,9,0.481,-7.115,0,0.521,129.289,222.916,1,0.0,3
TRAXEWH12903CF66CB,371.25179,0.177,8,0.0,-8.931,1,0.173,359.52,112.213,4,0.758,3
TRAGAHW12903CA6DBE,309.96853,0.169,4,0.629,-12.469,1,0.365,300.513,110.19,4,1.0,3
TRAYSUA128F9338AD8,368.3522,0.258,7,0.606,-16.223,1,0.588,359.486,127.279,4,0.0,3
TRAUGWE128F42670DB,312.76363,0.55,7,0.386,-13.455,1,0.38,301.952,123.352,4,0.352,3
TRALRKT128F932B1CD,307.40853,0.374,0,0.126,-11.143,0,0.169,302.312,192.301,3,0.069,3
TRAGQWI12903CF58A5,294.53016,0.293,5,0.798,-13.006,1,0.468,291.312,137.908,5,0.53,3
TRAOUEB128F423D59E,229.32853,0.148,0,0.675,-14.048,1,0.472,218.43,109.542,1,0.015,3
TRAXHEX128F92D28D4,166.26893,0.293,5,0.302,-27.754,0,0.324,146.338,87.559,1,1.0,3
TRBELYI128F147E20B,315.08853,0.653,7,0.667,-12.93,1,0.988,300.292,118.606,4,1.0,3
TRAQUBY128F42671D0,267.91138,0.135,5,0.0,-8.945,0,0.262,254.247,93.368,4,0.652,3
TRBDSNM128F930A19E,237.53098,0.388,1,0.141,-13.278,1,0.499,216.288,61.305,5,0.777,3
TRBERUM128F148AC93,236.7473,0.27,1,0.833,-9.2,1,0.554,224.932,154.084,1,0.0,3
TRABCEC128F426456E,197.19791,0.0,7,0.525,-16.113,1,0.365,185.481,159.233,1,0.039,3
TRAEJDC128F92D1684,444.81261,6.194,5,0.39,-8.424,0,0.465,433.824,128.972,4,0.165,3
TRBBOUO128F92D246B,315.14077,0.0,0,0.393,-14.334,1,0.438,305.993,106.552,4,0.598,3
TRAVEQI128F426F935,319.39873,0.357,0,0.417,-13.157,1,0.209,309.081,113.097,4,0.0,3
TRAXNYL128F92DA2B1,152.13669,0.28,0,0.0,-22.457,0,0.447,144.625,172.514,4,0.719,3
TRASSFI128F92E2743,196.04853,0.224,8,0.764,-12.182,1,0.563,188.958,72.117,3,1.0,3
TRAYVOO128F4270AEB,136.93342,0.374,3,0.0,-10.386,1,0.252,131.379,71.913,4,0.908,3
TRAVVUS128F92EA4F9,242.07628,0.0,10,0.483,-12.688,1,0.395,236.263,146.306,3,1.0,3
TRAXPGM128F428BBA6,154.61832,0.672,8,0.31,-15.084,1,0.547,149.014,118.222,4,1.0,3
TRALHES128F425A496,179.12118,1.291,7,0.505,-24.838,0,0.482,175.015,172.809,3,0.719,3
TRAKYHF128F42944ED,285.98812,3.199,4,0.222,-12.853,0,0.264,272.893,84.825,4,0.874,3
TRALKBG128F1457FCF,319.84281,0.0,1,0.312,-10.176,1,0.445,312.616,206.101,4,0.0,3
TRAPARR12903CE2125,632.34567,0.0,11,0.531,-9.8,0,0.469,623.618,71.642,5,0.864,3
TRBGJTK128F93417F6,232.93342,0.467,5,0.18,-19.664,1,0.072,218.041,173.828,4,0.07,3
TRBEJDZ128F92D02F8,348.21179,0.252,2,0.611,-17.722,1,0.758,341.06,94.223,4,0.0,3
TRACMKA12903CB078D,348.36853,0.125,5,0.497,-8.665,0,0.46,331.993,111.465,4,0.521,3
TRAGLUL128F426F94C,283.92444,0.314,5,0.0,-12.921,1,0.087,273.009,167.307,4,1.0,3
TRAMRWS128F14985A2,315.48036,2.374,5,0.169,-11.105,0,0.308,303.705,200.42,1,0.157,3
TRATYKD12903CF5C27,224.93995,0.431,7,0.081,-10.925,1,0.37,218.802,129.988,4,0.599,3
TRAQCIE12903D07754,261.48526,0.0,8,0.411,-19.933,1,0.548,246.567,101.29,3,0.753,3
TRAHULL128F92DDBFB,154.30485,0.0,0,0.651,-11.467,1,0.502,149.838,134.56,1,0.014,3
TRAVSSU128F145DDE9,320.522,0.27,7,0.786,-20.343,1,0.431,283.086,108.234,1,0.0,3
TRBBJPY128F92F31E0,316.73424,0.0,7,0.383,-27.336,1,0.072,290.395,165.476,4,0.108,3
TRADDNQ128F4271974,304.84853,0.0,5,0.0,-5.508,0,0.057,296.025,90.306,4,1.0,3
TRAHOIN128F1473575,206.00118,0.177,3,0.569,-24.57,1,0.483,206.001,72.071,1,0.0,3
TRBCEON12903CEF0C9,201.482,0.717,5,0.241,-5.132,1,0.261,201.482,122.985,1,0.0,3
TRATTGP128F932854B,201.42975,0.41,9,0.434,-18.7,0,0.449,192.435,124.391,3,0.318,3
TRAYHDA128F4265CCC,132.8322,2.734,10,0.694,-9.723,1,0.815,128.627,89.148,4,0.551,3
TRARNJN12903CE49F8,191.63383,0.661,7,0.383,-5.648,1,0.416,186.41,78.843,7,0.758,3
TRAFFDW12903CE53B6,269.322,0.212,0,0.673,-9.041,1,0.593,250.363,140.044,4,0.445,3
TRAZKOL128F4234128,286.6673,0.177,1,0.034,-13.763,1,0.117,280.329,86.172,4,0.0,3
TRADOSF128F9338ADB,194.61179,0.386,0,0.063,-7.683,0,0.299,184.662,110.178,4,0.917,3
TRBGZED128F425DF76,342.88281,0.0,0,1.0,-25.521,1,0.772,333.589,72.677,1,0.0,3
TRAKBGA128F426008F,451.34322,1.116,11,0.25,-7.949,1,0.309,444.082,69.742,4,0.0,3
TRBFPNE128F92E40CB,374.49098,0.3,9,0.522,-12.101,1,0.396,374.491,142.839,1,0.0,3
TRACNPT128F92FBE31,201.09016,0.136,4,0.136,-16.937,0,0.426,187.878,79.53,5,0.787,3
TRBEYPA128F933197C,196.25751,0.2,0,0.601,-15.062,1,0.488,193.469,106.153,3,1.0,3
TRBCWIN128F425ED85,294.76526,0.0,5,0.079,-6.538,0,0.501,294.765,84.623,5,1.0,3
TRAUGLQ128F1495E6D,161.59302,0.0,7,0.51,-19.397,1,0.498,156.154,179.609,4,0.0,3
TRBBOJM12903CD1BDD,185.70404,0.329,7,0.483,-13.207,0,0.59,177.429,138.256,4,0.0,3
TRAJNFU128F4263469,557.68771,0.0,7,0.238,-18.203,1,0.364,557.688,89.868,4,0.257,3
TRAOOJG12903CB752A,329.37751,0.0,10,0.287,-16.849,0,0.362,318.537,94.978,3,0.622,3
TRACAMS128F9307856,326.42567,0.0,5,0.485,-24.83,1,0.467,304.303,95.111,3,0.492,3
TRBCTKV128F42222BD,462.07955,0.0,4,0.279,-6.947,0,0.295,453.671,101.006,4,0.95,3
TRAJJCI12903CE53D7,256.49587,0.235,0,0.847,-9.339,1,0.744,243.345,111.039,4,0.63,3
TRAVFOA128F92F2B38,428.06812,0.0,5,0.704,-5.827,1,0.588,428.068,131.971,4,0.31,3
TRANFIR128F429180A,204.82567,0.351,11,0.631,-12.328,0,0.712,197.062,109.86,1,0.644,3
TRANRZC128F92F3A15,164.64934,0.183,7,0.398,-20.327,0,0.489,150.825,109.265,1,0.0,3
TRALZTM128F423E022,210.33751,0.0,8,0.585,-8.901,1,0.711,202.449,95.87,4,0.367,3
TRAVVDF128F92E6FD7,209.05751,0.262,0,0.675,-17.216,0,0.424,189.672,96.952,5,0.262,3
TRACXGV128F9349C63,52.00934,0.388,9,0.682,-13.227,1,0.48,52.009,78.382,3,0.522,3
TRASVJJ128F424BEDF,471.43138,0.4,11,0.468,-17.502,1,0.419,464.306,82.039,1,0.206,3
TRAMSLB128F9341812,267.4673,0.571,7,0.403,-21.115,1,0.506,252.703,161.694,1,0.0,3
TRAYEQN128F429AF81,72.01914,0.0,0,0.702,-14.57,1,0.516,72.019,89.898,3,0.779,3
TRACPEU128F426EB1F,168.64608,0.224,7,0.042,-17.019,1,0.409,164.066,106.237,4,0.0,3
TRBGDND128F9312B81,212.92363,0.241,5,0.533,-15.237,1,0.635,206.849,112.222,1,0.179,3
TRAQZFU128F429AF8D,142.78485,0.165,5,0.796,-10.666,1,0.67,135.906,135.021,4,0.129,3
TRBEDIR128F4250FBD,234.44853,0.956,5,0.301,-9.878,0,0.412,229.471,149.689,1,0.0,3
TRAADYB128F92D7E73,251.42812,0.071,7,0.391,-12.009,1,0.319,237.598,86.091,5,0.551,3
TRAZSPX128F4275112,92.70812,0.0,9,0.703,-3.972,1,0.421,92.708,142.107,1,0.0,3
TRBHZAC12903CF573E,277.002,0.281,8,0.463,-7.44,1,0.528,263.349,176.014,3,0.253,3
TRACCJA128F149A144,197.19791,0.276,4,0.665,-29.75,1,0.582,187.582,127.782,4,0.226,3
TRAVXZP128F425C677,452.25751,16.736,1,0.156,-16.685,0,0.15,430.66,168.035,4,0.31,3
TRBHVTI128F934DAA4,384.54812,0.212,4,0.0,-15.73,0,0.045,339.458,183.94,7,0.926,3
TRADKGW12903CC8CB9,170.37016,1.054,7,0.35,-9.905,0,0.449,170.37,121.596,4,0.194,3
TRANJJM128F4267B03,339.09506,0.0,11,0.131,-14.253,0,0.308,329.3,132.465,4,0.435,3
TRADRIH128F92D9646,290.08934,0.272,5,0.834,-9.344,1,0.767,281.391,130.091,3,0.268,3
TRAKQCY128F934416C,226.76853,0.0,2,0.027,-24.802,1,0.4,223.707,118.311,3,1.0,3
TRALCPV128F4254A68,255.39873,1.576,7,0.748,-18.623,1,0.62,247.293,121.871,3,0.677,3
TRANELD128F4250FCF,222.9024,0.253,4,0.349,-20.831,1,0.416,208.242,136.234,3,0.549,3
TRADYNL128F148FE5F,192.41751,0.26,7,0.571,-17.307,1,0.559,174.126,129.591,4,0.864,3
TRBGJMS12903CE5583,247.74485,0.0,0,0.14,-13.546,1,0.378,236.466,120.444,4,0.609,3
TRAUZOU128F4260C88,212.13995,0.183,2,0.854,-9.989,1,0.567,207.482,97.34,4,0.0,3
TRAFIPS128F428AF8E,109.16526,0.235,7,0.914,-19.736,1,0.772,98.081,63.334,5,0.905,3
TRASTMN12903CF98DB,292.04853,0.699,4,0.758,-14.188,0,0.784,276.555,167.915,4,0.055,3
TRAOWYT128F930D2DB,242.9122,0.252,2,0.549,-25.924,0,0.529,230.76,92.4,3,0.253,3
